"","GEOID","AllDeathPerYear","AgeGender_PopDet","male1","male2","male3","male4","male5","male6","male7","male8","female1","female2","female3","female4","female5","female6","female7","female8","male1Share","male2Share","male3Share","male4Share","male5Share","male6Share","male7Share","male8Share","female1Share","female2Share","female3Share","female4Share","female5Share","female6Share","female7Share","female8Share","Both1Share","Both2Share","Both3Share","Both4Share","Both5Share","Both6Share","Both7Share","Both8Share","maleShareUnder30","maleShare30To60","maleShareOver50","maleShareOver60","maleShareOver70","maleShareOver80","femaleShareUnder30","femaleShare30To60","femaleShareOver50","femaleShareOver60","femaleShareOver70","femaleShareOver80","BothShareUnder30","BothShare30To60","BothShareOver50","BothShareOver60","BothShareOver70","BothShareOver80","RaceEth_PopDet","White","Black","Hispanic","WhiteShare","BlackShare","HispanicShare","Edu_PopDet","Edu1","Edu2","Edu3","Edu4","Edu1to2","Edu1to3","Edu1Share","Edu2Share","Edu3Share","Edu4Share","Edu1to2Share","Edu1to3Share","Pov_PopDet","Poverty","Poverty2","PovertyShare","Poverty2Share","Inc_HHDet","Income_Less20K","Income_Less30K","Income_Less40K","Income_Less50K","Income_Less60K","Income_Less75K","Income_Less100K","Income_Less20KShare","Income_Less30KShare","Income_Less40KShare","Income_Less50KShare","Income_Less60KShare","Income_Less75KShare","Income_Less100KShare","Emp_PopDet","UnemployedShare","AnnualDeathPerCap"
"191","91108",82,13361,244,1142,1012,837,1677,757,446,295,281,1023,914,1118,1874,795,552,394,0.0182621061297807,0.085472644263154,0.075742833620238,0.0626450116009281,0.125514557293616,0.0566574358206721,0.033380734974927,0.0220791856896939,0.0210313599281491,0.0765661252900232,0.0684080532894244,0.0836763715290772,0.140258962652496,0.0595015343162937,0.0413142728837662,0.0294888107177606,0.0392934660579298,0.162038769553177,0.144150886909662,0.146321383130005,0.265773519946112,0.116158970136966,0.0746950078586932,0.0515679964074545,0.179477584013173,0.188159568894544,0.194521368161066,0.112117356485293,0.0554599206646209,0.0220791856896939,0.166005538507597,0.223935334181573,0.223486265998054,0.130304617917821,0.0708030836015268,0.0294888107177606,0.345483122520769,0.412094903076117,0.41800763415912,0.242421974403114,0.126263004266148,0.0515679964074545,13361,5003,54,874,0.374448020357758,0.00404161365167278,0.0654142653992965,9411,309,604,1512,6986,913,2425,0.0328339177558177,0.0641802146424397,0.160663053873127,0.742322813728615,0.0970141323982574,0.257677186271385,13281,453,1148,0.0341088773435735,0.0864392741510428,4474,249,385,577,724,799,951,1330,0.0556548949485919,0.0860527492177023,0.128967367009388,0.161823871256147,0.178587393831024,0.212561466249441,0.297273133661153,10626,0.0213626952757388,0.00613726517476237
"192","91201",160,22781,537,1150,2424,2414,2517,1066,685,330,507,1096,2326,2486,2680,1211,834,518,0.0235722751415653,0.0504806637109872,0.106404459856898,0.105965497563759,0.110486809183091,0.0467933804486195,0.0300689170800228,0.0144857556735876,0.0222553882621483,0.0481102673280365,0.102102629384136,0.10912602607436,0.117641894561257,0.0531583336991352,0.0366094552477942,0.0227382467846012,0.0458276634037136,0.0985909310390237,0.208507089241034,0.215091523638119,0.228128703744348,0.0999517141477547,0.066678372327817,0.0372240024581888,0.180457398709451,0.21645230674685,0.163250076818401,0.0913480532022299,0.0445546727536105,0.0144857556735876,0.172468284974321,0.226767920635617,0.188051446380756,0.112506035731531,0.0593477020323954,0.0227382467846012,0.352925683683772,0.443220227382468,0.351301523199157,0.203854088933761,0.103902374786006,0.0372240024581888,22781,15652,271,3877,0.687063781221193,0.0118958781440674,0.170185681049998,17206,3304,3906,5023,4973,7210,12233,0.192026037428804,0.227013832384052,0.291933046611647,0.289027083575497,0.419039869812856,0.710972916424503,23305,3298,9548,0.141514696417078,0.409697489809054,8386,1751,2768,3387,4371,5024,5708,6664,0.208800381588362,0.330073932745051,0.403887431433341,0.521225852611495,0.599093727641307,0.680658239923682,0.79465776293823,19848,0.0558242644095123,0.00702339669022431
"193","91202",157,22830,594,1081,2115,2363,2439,1039,695,479,555,982,2222,2557,2792,1290,939,688,0.0260183968462549,0.0473499780989926,0.0926412614980289,0.103504161191415,0.106833114323259,0.0455102934734998,0.0304424003504161,0.0209811651335961,0.0243101182654402,0.0430135786246167,0.0973280770915462,0.112001752080596,0.122295225580377,0.0565045992115637,0.0411300919842313,0.0301357862461673,0.0503285151116951,0.0903635567236093,0.189969338589575,0.215505913272011,0.229128339903636,0.102014892685064,0.0715724923346474,0.0511169513797635,0.166009636443276,0.210337275514674,0.165922032413491,0.0969338589575121,0.0514235654840123,0.0209811651335961,0.164651773981603,0.234296977660972,0.207577748576435,0.127770477441962,0.0712658782303986,0.0301357862461673,0.33066141042488,0.444634253175646,0.373499780989926,0.224704336399474,0.122689443714411,0.0511169513797635,22830,15731,303,2342,0.689049496276829,0.0132720105124836,0.102584318878668,16813,1966,3147,4398,7302,5113,9511,0.116933325402962,0.187176589543805,0.261583298637959,0.434306786415274,0.304109914946767,0.565693213584726,22391,2542,5839,0.113527756687955,0.260774418293064,8709,1433,2262,2795,3321,3828,4857,5814,0.164542427373981,0.259731312435412,0.320932368813871,0.381329658973476,0.43954529796762,0.557698932139166,0.667585256631071,19082,0.051514516298082,0.00687691633815156
"194","91203",86.6666666666667,13220,318,674,1372,1531,1320,539,336,189,314,572,1482,1553,1543,714,491,272,0.024054462934947,0.0509833585476551,0.103782148260212,0.115809379727685,0.0998487140695915,0.0407715582450832,0.0254160363086233,0.0142965204236006,0.0237518910741301,0.043267776096823,0.112102874432678,0.117473524962179,0.116717095310136,0.0540090771558245,0.0371406959152799,0.0205748865355522,0.0478063540090772,0.0942511346444781,0.21588502269289,0.233282904689864,0.216565809379728,0.0947806354009077,0.0625567322239032,0.0348714069591528,0.178819969742814,0.215658093797277,0.146747352496218,0.0804841149773071,0.0397125567322239,0.0142965204236006,0.179122541603631,0.234190620272315,0.189788199697428,0.111724659606657,0.0577155824508321,0.0205748865355522,0.357942511346445,0.449848714069592,0.336535552193646,0.192208774583964,0.097428139183056,0.0348714069591528,13220,7826,175,2312,0.591981845688351,0.0132375189107413,0.174886535552194,9226,1872,2007,2629,2718,3879,6508,0.202904834164318,0.217537394320399,0.284955560372859,0.294602211142424,0.420442228484717,0.705397788857576,12966,2078,5343,0.1602653092704,0.41207774178621,4818,1114,1774,2366,2808,3060,3626,4187,0.231216272312163,0.368202573682026,0.491075134910751,0.582814445828144,0.635118306351183,0.752594437525944,0.869032793690328,10763,0.0778593328997491,0.00655572365103379
"195","91204",126.333333333333,16032,427,888,1696,1849,1568,624,411,236,404,810,1731,1886,1711,758,554,479,0.0266342315369261,0.0553892215568862,0.105788423153693,0.115331836327345,0.0978043912175649,0.0389221556886228,0.0256362275449102,0.0147205588822355,0.0251996007984032,0.0505239520958084,0.107971556886228,0.117639720558882,0.106724051896208,0.0472804391217565,0.0345558882235529,0.029877744510978,0.0518338323353293,0.105913173652695,0.21375998003992,0.232971556886228,0.204528443113772,0.0862025948103792,0.0601921157684631,0.0445983033932136,0.187811876247505,0.21313622754491,0.140094810379242,0.0792789421157685,0.0403567864271457,0.0147205588822355,0.183695109780439,0.22436377245509,0.179204091816367,0.111714071856287,0.0644336327345309,0.029877744510978,0.371506986027944,0.4375,0.319298902195609,0.190993013972056,0.104790419161677,0.0445983033932136,16032,7013,282,5362,0.437437624750499,0.0175898203592814,0.334456087824351,11204,2484,2447,3170,3103,4931,8101,0.221706533380935,0.218404141378079,0.282934666190646,0.276954659050339,0.440110674759015,0.723045340949661,15375,2854,7627,0.185626016260163,0.496065040650407,5758,1390,2255,2877,3654,4230,4734,5115,0.241403265022577,0.391629037860368,0.499652657172629,0.634595345606113,0.73463007988885,0.822160472386245,0.888329281000347,13154,0.0770868176980386,0.00788007318695942
"196","91205",279.333333333333,37810,975,1965,4384,3856,3816,1519,989,580,841,1810,4161,4134,4317,1893,1562,1008,0.0257868288812483,0.0519703782068236,0.115948161861941,0.101983602221634,0.100925681036763,0.0401745569955038,0.0261571012959535,0.01533985718064,0.0222427929119281,0.0478709336154457,0.110050251256281,0.109336154456493,0.114176143877281,0.0500661200740545,0.0413118222692409,0.0266596138587675,0.0480296217931764,0.0998413118222692,0.225998413118223,0.211319756678127,0.215101824914044,0.0902406770695583,0.0674689235651944,0.0419994710394076,0.193705368950013,0.202909283258397,0.146574980163978,0.0816715154720973,0.0414969584765935,0.01533985718064,0.180163977783655,0.223512298333774,0.193864057127744,0.118037556202063,0.0679714361280085,0.0266596138587675,0.373869346733668,0.426421581592171,0.340439037291722,0.19970907167416,0.109468394604602,0.0419994710394076,37810,20989,470,9599,0.555117693731817,0.0124305739222428,0.253874636339593,27245,5635,6138,7001,8471,11773,18774,0.206826940723068,0.225289043861259,0.256964580657001,0.310919434758671,0.432115984584327,0.689080565241329,38211,8702,19769,0.22773546884405,0.517364109811311,14017,3994,5958,7462,8766,9799,11200,12481,0.284939716059071,0.425055290004994,0.532353570664194,0.625383462937861,0.699079688949133,0.799029749589784,0.890418777199115,32267,0.0769206929680478,0.00738781627435423
"197","91206",245.333333333333,33065,773,1498,3038,3351,3543,1606,1084,651,771,1456,3189,3615,3964,2021,1445,1060,0.0233781944654468,0.045304702858007,0.0918796310297898,0.101345833963405,0.107152578254952,0.0485709965220021,0.0327839104793588,0.0196884923635264,0.0233177075457432,0.0440344775442311,0.0964463934674127,0.109330107364282,0.119885074852563,0.061122032360502,0.0437017994858612,0.0320580674429155,0.0466959020111901,0.089339180402238,0.188326024497202,0.210675941327688,0.227037653107516,0.109693028882504,0.07648570996522,0.0517465598064419,0.160562528353244,0.208498412218358,0.170361409345229,0.101043399364887,0.0524724028428852,0.0196884923635264,0.163798578557387,0.229215182216846,0.215121729925904,0.136881899289279,0.0757598669287766,0.0320580674429155,0.324361106910631,0.437713594435203,0.385483139271133,0.237925298654166,0.128232269771662,0.0517465598064419,33065,20743,498,4822,0.627340087706034,0.0150612430061999,0.145833963405414,24576,3541,4529,5971,10535,8070,14041,0.144083658854167,0.184285481770833,0.242960611979167,0.428670247395833,0.328369140625,0.571329752604167,32421,3593,10702,0.110823231855896,0.330094691712162,12868,2510,3646,4749,5830,6772,7819,9226,0.195057506994094,0.283338514143612,0.36905502020516,0.453061858874728,0.526266708113149,0.607631333540566,0.716972334473112,27945,0.0628019323671498,0.00741972881697666
"198","91207",86.9999999999999,10506,276,513,745,908,1230,616,404,232,278,509,822,1103,1306,713,475,376,0.0262707024557396,0.0488292404340377,0.0709118598895869,0.0864268037312012,0.117075956596231,0.0586331620026651,0.0384542166381116,0.0220826194555492,0.0264610698648391,0.0484485056158386,0.0782410051399201,0.104987626118409,0.124309918142014,0.0678659813439939,0.045212259661146,0.0357890729107177,0.0527317723205787,0.0972777460498763,0.149152865029507,0.19141442984961,0.241385874738245,0.126499143346659,0.0836664762992576,0.0578716923662669,0.146011802779364,0.203502760327432,0.193603655054255,0.119169998096326,0.0605368360936608,0.0220826194555492,0.153150580620598,0.229297544260423,0.231010850942319,0.148867313915858,0.0810013325718637,0.0357890729107177,0.299162383399962,0.432800304587855,0.424614505996573,0.268037312012184,0.141538168665524,0.0578716923662669,10506,7775,80,1081,0.740053302874548,0.00761469636398249,0.102893584618313,7786,622,931,1841,4392,1553,3394,0.079886976624711,0.119573593629592,0.236450038530696,0.564089391215001,0.199460570254303,0.435910608784999,10566,437,1401,0.0413590762824153,0.13259511641113,3865,359,628,839,1009,1211,1663,2187,0.0928848641655886,0.16248382923674,0.217076326002587,0.261060802069858,0.313324708926261,0.430271668822768,0.565847347994825,8859,0.0197539225646235,0.00828098229583095
"199","91208",110,16245,417,990,1307,1400,1962,892,512,276,404,968,1273,1718,2129,985,573,439,0.0256694367497692,0.0609418282548476,0.0804555247768544,0.0861803631886734,0.120775623268698,0.0549092028316405,0.0315173899661434,0.0169898430286242,0.02486919052016,0.0595875654047399,0.0783625730994152,0.105755617112958,0.131055709449061,0.0606340412434595,0.0352723915050785,0.0270236995998769,0.0505386272699292,0.120529393659588,0.15881809787627,0.191935980301631,0.251831332717759,0.1155432440751,0.0667897814712219,0.0440135426285011,0.167066789781471,0.206955986457372,0.181471221914435,0.103416435826408,0.0485072329947676,0.0169898430286242,0.162819329024315,0.236811326562019,0.20855647891659,0.122930132348415,0.0622960911049554,0.0270236995998769,0.329886118805786,0.443767313019391,0.390027700831025,0.226346568174823,0.110803324099723,0.0440135426285011,16245,11212,110,1774,0.690181594336719,0.00677131425053863,0.109202831640505,10972,358,1798,2853,5963,2156,5009,0.0326285089318265,0.163871673350346,0.260025519504193,0.543474298213635,0.196500182282173,0.456525701786365,15648,855,2769,0.0546395705521472,0.176955521472393,5930,777,911,1415,1818,2105,2535,3242,0.131028667790894,0.15362563237774,0.238617200674536,0.306576728499157,0.354974704890388,0.427487352445194,0.546711635750422,12561,0.0375766260648038,0.00677131425053863
"200","91210",2,328,7,9,46,58,30,8,2,2,6,9,45,57,28,10,7,4,0.0213414634146341,0.0274390243902439,0.140243902439024,0.176829268292683,0.0914634146341463,0.024390243902439,0.00609756097560976,0.00609756097560976,0.0182926829268293,0.0274390243902439,0.13719512195122,0.173780487804878,0.0853658536585366,0.0304878048780488,0.0213414634146341,0.0121951219512195,0.0396341463414634,0.0548780487804878,0.277439024390244,0.350609756097561,0.176829268292683,0.0548780487804878,0.0274390243902439,0.0182926829268293,0.189024390243902,0.268292682926829,0.0853658536585366,0.0365853658536585,0.0121951219512195,0.00609756097560976,0.182926829268293,0.259146341463415,0.106707317073171,0.0640243902439024,0.0335365853658537,0.0121951219512195,0.371951219512195,0.527439024390244,0.192073170731707,0.100609756097561,0.0457317073170732,0.0182926829268293,328,174,8,30,0.530487804878049,0.024390243902439,0.0914634146341463,146,0,42,7,97,42,49,0,0.287671232876712,0.0479452054794521,0.664383561643836,0.287671232876712,0.335616438356164,194,5,5,0.0257731958762887,0.0257731958762887,109,5,5,5,10,10,47,77,0.0458715596330275,0.0458715596330275,0.0458715596330275,0.0917431192660551,0.0917431192660551,0.431192660550459,0.706422018348624,176,0,0.00609756097560976
"201","91214",194.333333333333,30356,623,2141,2923,2365,4073,1387,728,402,639,2077,2695,2945,4320,1453,879,706,0.0205231255764923,0.0705297140598234,0.0962906838845698,0.0779088153906971,0.134174463038608,0.0456911319014363,0.0239820793253393,0.0132428514955857,0.0210502042429833,0.0684213993938595,0.0887798128870734,0.0970154170509949,0.142311239952563,0.0478653314007116,0.0289563842403479,0.0232573461589142,0.0415733298194756,0.138951113453683,0.185070496771643,0.174924232441692,0.276485702991171,0.0935564633021478,0.0529384635656872,0.0365001976544999,0.187343523520885,0.212083278429306,0.171168796942944,0.0829160627223613,0.037224930820925,0.0132428514955857,0.178251416523916,0.239326657003558,0.189089471603637,0.100079061799974,0.0522137303992621,0.0232573461589142,0.365594940044802,0.451409935432863,0.360258268546581,0.182995124522335,0.0894386612201871,0.0365001976544999,30356,17707,176,3320,0.58331137172223,0.00579786533140071,0.109368823296877,20908,1144,3598,5869,10297,4742,10611,0.0547158982207767,0.172087239334226,0.280705949875646,0.492490912569351,0.226803137555003,0.507509087430649,31515,1775,5056,0.0563223861653181,0.160431540536253,10471,995,1385,2017,2618,3268,4363,6002,0.095024352974883,0.132270079266546,0.192627256231497,0.250023875465572,0.312100085951676,0.416674625155191,0.57320217744246,24865,0.0435551980695757,0.00640180963675495
"202","91301",129.666666666667,25488,579,1848,2375,2033,3448,1433,512,283,536,1807,2131,2331,3810,1427,522,413,0.0227165725047081,0.0725047080979284,0.0931811048336472,0.079763025737602,0.135279347143754,0.0562225360954174,0.0200878844946642,0.0111032642812304,0.0210295040803515,0.0708961079723792,0.0836079723791588,0.091454802259887,0.149482109227872,0.0559871311989956,0.0204802259887006,0.0162037037037037,0.0437460765850596,0.143400816070308,0.176789077212806,0.171217827997489,0.284761456371626,0.112209667294413,0.0405681104833647,0.0273069679849341,0.188402385436284,0.215042372881356,0.178633082234777,0.087413684871312,0.0311911487758945,0.0111032642812304,0.17553358443189,0.240936911487759,0.188637790332706,0.0926710608913999,0.0366839296924043,0.0162037037037037,0.363935969868173,0.455979284369115,0.367270872567483,0.180084745762712,0.0678750784682988,0.0273069679849341,25488,20204,318,2325,0.792686754551161,0.0124764595103578,0.0912193973634652,17341,715,2123,5047,9456,2838,7885,0.0412317628741134,0.122426618995444,0.29104434577014,0.545297272360302,0.163658381869558,0.454702727639698,25166,1341,2457,0.0532861797663514,0.0976317253437177,8971,515,911,1189,1661,2156,2810,4101,0.0574072009809386,0.10154943707502,0.13253817857541,0.185152156950173,0.240329952067774,0.313231523798908,0.457139672277338,20030,0.055317024463305,0.00508736137267211
"203","91302",121.333333333333,25709,590,2028,2347,1812,3271,1389,708,342,594,1899,2166,2431,3596,1400,741,395,0.0229491617721421,0.0788828814811934,0.0912909875918939,0.0704811544595278,0.12723170874013,0.0540277723754327,0.0275389941265705,0.0133027344509705,0.0231047493095803,0.0738651833988098,0.084250651522813,0.0945583258780972,0.139873196156988,0.0544556381033879,0.028822591310436,0.0153642693220273,0.0460539110817224,0.152748064880003,0.175541639114707,0.165039480337625,0.267104904897118,0.108483410478821,0.0563615854370065,0.0286670037729978,0.193123030845229,0.197712863199658,0.180520440312731,0.0948695009529737,0.0408417285775409,0.0133027344509705,0.181220584231203,0.234431522035085,0.18946672371543,0.0986424987358513,0.0441868606324633,0.0153642693220273,0.374343615076432,0.432144385234743,0.369987164028161,0.193511999688825,0.0850285892100043,0.0286670037729978,25709,20681,418,1621,0.804426465440118,0.0162588976622972,0.0630518495468513,16896,436,1807,3552,11101,2243,5795,0.0258049242424242,0.106948390151515,0.210227272727273,0.657019412878788,0.132753314393939,0.342980587121212,25759,1548,3042,0.0600955006017314,0.118094646531309,9177,652,1006,1345,1762,2071,2701,3536,0.0710471831753296,0.109621880788929,0.146562057317206,0.192001743489158,0.225672877846791,0.294322763430315,0.385311103846573,19997,0.0426063909586438,0.00471948863562695
"204","91303",108.333333333333,26855,1082,1923,3829,3655,2316,632,310,160,1066,1788,3137,3291,2228,772,425,241,0.0402904487060138,0.0716067771364736,0.142580525041892,0.136101284676969,0.0862409234779371,0.0235337925898343,0.0115434742133681,0.00595792217464159,0.0396946564885496,0.0665797803016198,0.116812511636567,0.122547011729659,0.0829640662818842,0.0287469744926457,0.0158257307763917,0.0089741202755539,0.0799851051945634,0.138186557438093,0.259393036678458,0.258648296406628,0.169204989759821,0.05228076708248,0.0273692049897598,0.0149320424501955,0.254477750884379,0.222342208154906,0.0919381865574381,0.041035188977844,0.0175013963880097,0.00595792217464159,0.223086948426736,0.205511078011543,0.10407745298827,0.0535468255445913,0.0247998510519456,0.0089741202755539,0.477564699311115,0.427853286166449,0.196015639545708,0.0945820145224353,0.0423012474399553,0.0149320424501955,26855,5958,1033,16416,0.221858126978216,0.0384658350400298,0.611282815118227,16034,4869,3912,4122,3131,8781,12903,0.303667207184732,0.243981539229138,0.25707870774604,0.19527254584009,0.547648746413871,0.80472745415991,26128,4861,13053,0.186045621555419,0.499578995713411,8508,1677,2763,3605,4522,5316,6314,7366,0.197108603667137,0.32475317348378,0.423718852844382,0.531499764927127,0.624823695345557,0.742125058768218,0.865773389750823,19956,0.0574263379434756,0.00403400980574691
